years_experience,skills_python,skills_sql,skills_ml,skills_deep_learning,skills_cloud,job_posting_month,job_posting_year,hiring_urgency,job_openings,total_skills,job_title_business analyst,job_title_data analyst,job_title_data engineer,job_title_data scientist,job_title_machine learning engineer,company_size_medium,company_size_small,company_industry_education,company_industry_finance,company_industry_healthcare,company_industry_retail,company_industry_technology,country_canada,country_germany,country_india,country_singapore,country_uk,country_usa,remote_type_onsite,remote_type_remote,education_level_master,education_level_phd,salary
11,0,0,1,1,1,3,2023,3,4,3,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,181818
2,1,1,1,1,0,7,2022,3,6,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,100178
8,0,0,0,1,1,11,2020,2,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,123057
5,1,1,0,0,0,7,2025,3,9,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,51865
10,1,1,1,1,0,5,2022,3,7,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,147462
1,0,0,1,0,1,7,2023,1,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,103345
7,1,0,1,0,1,6,2024,1,3,3,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,128133
10,0,0,0,0,0,7,2020,2,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,72070
1,1,1,0,1,0,1,2025,3,7,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,152709
12,0,1,0,0,1,5,2026,2,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,105900
9,1,1,0,0,1,10,2021,2,5,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,113100
10,0,1,0,1,1,11,2023,3,7,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,116519
12,0,1,0,0,0,7,2022,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,53984
6,0,0,0,1,1,3,2026,1,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,110782
0,0,1,0,1,1,10,2026,3,7,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,160184
5,1,1,1,1,1,4,2023,3,9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,114095
8,0,0,0,0,1,2,2021,3,8,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,110695
6,0,0,0,1,0,1,2024,3,8,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,109606
5,0,1,1,0,0,11,2023,3,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,94890
0,0,1,1,0,1,5,2021,1,3,3,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,100927
7,1,1,1,1,1,4,2023,3,7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,92698
9,0,1,0,1,1,2,2024,2,2,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,76275
0,1,0,1,1,1,7,2024,3,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,128499
1,1,0,0,1,1,4,2024,3,8,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,74868
13,1,0,1,1,0,3,2024,3,4,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,120193
14,1,0,0,1,1,8,2024,3,8,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,127364
5,1,0,1,0,1,5,2021,1,5,3,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,115649
14,1,1,0,1,1,1,2022,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,113260
13,0,1,1,1,1,12,2024,3,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,147210
2,1,1,1,0,1,1,2023,1,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,103364
8,0,1,1,0,1,8,2021,2,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,123145
6,1,0,1,0,0,6,2026,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,114779
5,1,0,1,1,0,4,2025,3,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,84298
7,0,0,1,1,1,12,2025,3,7,3,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,85610
12,1,0,0,1,1,9,2026,2,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,140411
12,0,0,1,0,1,12,2021,2,6,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,117226
1,0,0,0,1,0,5,2021,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,113784
9,1,1,0,1,0,2,2023,2,2,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,80460
7,0,1,0,0,1,1,2020,1,3,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110479
11,0,0,1,1,0,10,2020,3,8,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,125738
13,1,0,1,0,1,1,2025,2,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,126519
3,1,1,1,0,1,9,2024,1,6,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,114775
6,1,1,0,0,1,3,2021,3,7,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,113981
1,1,1,1,1,0,11,2025,3,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,121021
1,0,0,0,0,0,7,2026,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,139416
1,0,0,1,0,1,2,2021,1,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,98931
5,1,0,0,1,1,11,2024,1,5,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,74100
4,0,1,1,1,0,11,2026,3,6,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,134628
2,1,0,0,1,1,9,2026,1,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,137258
13,1,1,1,0,1,5,2025,3,9,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,103876
5,0,0,1,1,0,10,2026,3,5,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,109262
1,0,0,1,0,0,4,2023,3,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,117986
11,0,0,1,1,0,2,2020,3,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,117004
2,0,0,1,1,0,7,2023,3,2,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,79728
10,1,0,1,0,1,3,2020,2,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,75242
5,1,0,0,0,0,8,2026,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,114031
2,1,0,1,0,1,9,2023,1,1,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,122680
11,1,0,1,1,1,4,2024,3,7,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,118438
9,0,0,0,1,1,11,2022,3,9,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,143119
11,0,0,0,0,0,7,2024,2,3,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,50975
6,1,0,0,1,1,7,2024,3,8,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,114046
10,0,1,0,0,0,11,2022,3,8,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,119491
1,1,0,1,1,1,1,2022,3,7,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,136074
13,1,1,0,0,1,9,2020,3,8,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,89954
4,0,1,1,0,0,4,2020,1,5,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,150091
5,1,0,0,0,0,11,2025,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76933
12,0,0,0,0,0,2,2020,3,7,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,111700
8,0,0,1,1,0,4,2020,3,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,128361
7,1,0,0,1,1,5,2024,1,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,117408
7,0,1,0,1,0,11,2023,3,8,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,115587
4,1,1,1,0,1,11,2025,3,9,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,164758
1,1,0,0,0,1,8,2020,1,6,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,83066
5,0,0,1,0,1,4,2025,1,4,2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,121222
7,1,0,0,0,1,5,2025,1,2,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,58722
6,0,0,1,0,0,5,2025,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,127217
1,1,1,1,0,0,7,2022,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,133002
8,0,1,0,0,0,5,2023,3,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,105227
8,1,1,1,1,1,3,2020,3,1,5,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,85342
6,0,0,1,1,0,3,2025,3,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,148054
14,1,0,1,1,0,3,2024,3,9,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,144999
0,0,1,0,0,1,2,2024,1,5,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,106703
0,1,1,0,1,0,6,2020,1,1,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,154888
1,1,0,1,0,0,1,2023,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,119702
9,1,0,0,0,0,1,2022,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,120739
13,0,0,0,0,1,10,2025,3,7,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,115199
5,0,0,1,1,1,9,2020,3,8,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,126627
7,1,0,1,0,1,5,2023,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,95525
9,0,1,0,0,0,4,2025,3,9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,70993
8,0,1,0,1,0,2,2022,3,8,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,101567
5,0,0,1,0,1,8,2020,3,8,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,102918
3,0,0,0,1,0,6,2024,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63478
5,0,1,0,1,0,3,2025,1,3,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,106400
8,0,1,1,0,0,2,2022,3,8,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,110863
14,0,1,0,0,0,12,2025,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,95367
5,1,0,1,0,1,2,2020,1,5,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,98735
10,1,0,0,0,1,9,2021,2,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,57641
8,0,1,1,1,1,6,2025,3,5,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,135081
11,1,0,1,0,0,9,2026,2,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,158860
7,0,0,1,1,1,9,2025,3,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,136489
7,1,0,0,1,0,8,2020,3,9,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,85993
6,1,1,1,1,1,4,2023,3,4,5,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,136941
6,1,0,0,0,1,4,2023,3,9,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,148838
9,0,0,1,0,1,12,2020,2,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,124402
3,0,1,0,1,1,5,2022,1,4,3,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,148689
12,1,1,1,0,1,3,2022,2,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,95342
6,0,0,1,1,1,7,2022,3,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,159741
7,0,0,0,0,0,6,2021,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,48562
11,1,0,0,1,1,10,2020,2,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,156892
7,0,0,1,1,0,7,2026,3,2,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,134891
14,1,0,0,1,0,3,2022,2,2,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,93129
13,0,1,0,0,0,5,2022,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,135640
0,1,1,1,0,1,8,2026,3,8,4,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,138244
14,0,1,1,0,1,5,2022,2,4,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,76555
13,0,1,0,1,0,7,2023,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,100335
12,0,0,1,0,1,4,2022,3,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,99491
1,1,1,1,0,0,2,2023,1,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,94694
7,0,1,0,1,0,1,2024,3,7,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,92773
4,0,1,0,0,1,8,2023,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,149614
4,0,0,1,0,0,12,2025,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,88683
6,0,1,0,1,1,9,2026,1,4,3,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,78425
12,1,0,1,1,0,11,2024,3,5,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,83620
9,1,1,1,0,0,6,2024,2,3,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91923
6,1,0,1,1,1,12,2022,3,9,4,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,154860
0,0,1,0,0,1,7,2025,1,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,87764
10,0,1,0,0,1,12,2021,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,82133
4,0,0,1,0,1,10,2025,1,3,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,102914
5,1,0,0,1,1,11,2025,1,5,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,101734
0,1,1,1,1,0,4,2020,3,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,147594
6,1,1,1,0,0,3,2023,3,8,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,92297
10,1,0,1,0,1,12,2026,2,5,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,141330
12,0,0,1,1,1,12,2026,3,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,131379
6,1,0,1,0,1,10,2020,3,9,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,136779
6,1,0,1,1,1,5,2020,3,7,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,115960
14,1,0,1,1,0,7,2022,3,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,122349
8,0,0,1,0,1,5,2024,3,7,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,116912
2,1,0,0,0,0,12,2025,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,117763
3,0,0,1,0,0,7,2024,3,8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,112828
8,1,0,1,0,1,2,2020,2,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,79062
11,1,0,1,1,1,2,2022,3,2,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,180717
12,1,1,0,1,1,8,2024,3,8,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,136806
1,1,1,0,1,1,11,2021,1,2,4,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,78068
8,1,0,0,0,1,5,2020,2,2,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97946
5,1,0,1,0,1,4,2024,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130749
8,0,1,1,1,0,12,2022,3,8,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,103954
2,1,0,1,0,1,11,2026,1,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,74463
1,1,1,0,0,1,3,2024,1,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,114004
6,1,1,1,0,0,2,2020,1,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,106728
10,0,1,1,1,1,11,2025,3,6,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,115268
1,0,1,1,0,0,11,2021,1,5,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,93374
14,0,1,0,0,0,4,2025,3,9,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,49820
9,0,0,0,0,0,3,2023,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,87939
13,1,1,0,0,1,3,2022,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,95365
1,0,1,1,1,1,7,2026,3,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,134681
4,1,0,1,0,0,1,2025,3,8,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,151819
4,1,0,1,1,0,2,2020,3,2,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,128407
2,0,1,1,0,1,10,2025,3,9,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,94623
1,0,0,1,0,1,11,2026,3,7,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,145562
13,1,1,0,1,0,12,2026,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,134550
3,0,1,1,1,1,7,2023,3,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,112886
10,1,1,0,0,0,10,2022,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,79896
3,0,0,0,0,0,1,2023,3,8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,118411
8,0,1,0,0,1,9,2023,2,3,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,86119
5,0,1,0,1,0,2,2020,3,9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,85605
11,1,0,0,0,1,5,2025,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,55260
3,1,0,0,0,0,9,2024,3,9,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,143495
8,0,1,1,1,0,9,2023,3,3,3,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,101148
11,0,0,1,1,0,11,2020,3,6,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,101612
6,0,0,1,0,1,7,2026,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,118863
10,1,1,0,1,1,5,2023,2,6,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70442
14,1,1,1,1,1,6,2025,3,7,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,196128
3,1,0,0,1,1,1,2026,1,3,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,98990
13,1,1,1,1,1,4,2022,3,1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,85721
6,1,1,0,0,0,9,2023,1,4,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,76472
14,1,1,0,1,1,3,2023,2,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,136501
11,0,1,1,1,0,3,2023,3,9,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,84379
6,1,1,1,1,1,8,2025,3,9,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,91957
9,0,0,0,1,1,9,2024,3,7,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76332
9,1,1,1,1,1,10,2023,3,7,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,136672
3,1,1,0,0,0,1,2023,3,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,94627
5,1,1,0,0,0,5,2026,3,7,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,98900
1,0,1,0,0,1,2,2022,1,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,75629
6,0,1,1,0,1,6,2020,1,2,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,103671
2,0,1,1,0,0,11,2026,1,5,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,105894
0,1,1,0,1,0,10,2026,1,2,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,87326
13,0,0,0,0,1,7,2020,3,7,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,60443
8,1,0,1,0,0,7,2025,3,8,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,100819
8,0,1,1,1,0,4,2026,3,2,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,146012
10,0,0,1,1,1,1,2023,3,8,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,128946
5,1,0,1,1,0,5,2023,3,7,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,169786
0,0,0,1,1,1,8,2025,3,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,114668
10,1,1,0,0,1,6,2020,3,9,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,89621
9,1,1,1,1,1,7,2023,3,2,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,159228
5,1,1,0,0,1,10,2021,1,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,87939
2,1,1,1,0,0,5,2023,1,4,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,94609
13,1,1,1,0,1,1,2021,2,3,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,97293
11,0,1,1,0,0,10,2020,2,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,91950
